date,open,high,low,close,adjClose,volume
Tue May 05 2020,1955.099976,1977,1927,1932.75,1782.67688,2905528
Wed May 06 2020,1939.800049,1953.699951,1893.599976,1903.599976,1755.790161,3517431
Thu May 07 2020,1910,1934.449951,1883.349976,1891.650024,1744.768311,3166754
Fri May 08 2020,1939.099976,1939.5,1886.25,1893.400024,1746.382324,2686530
Mon May 11 2020,1909,1951.400024,1909,1935.300049,1785.028809,2449841
Tue May 12 2020,1933.400024,1956.5,1910.25,1949.5,1798.125977,3256595
Wed May 13 2020,1994,1994,1925.650024,1949.650024,1798.264648,2656665
Thu May 14 2020,1910,1923.099976,1891.099976,1902.349976,1754.637329,2263146
Fri May 15 2020,1916,1917.400024,1865.199951,1892.900024,1745.921143,3173682
Mon May 18 2020,1907,1952.949951,1872.099976,1945.599976,1794.528931,3727694
Tue May 19 2020,1903,1966.449951,1903,1948.650024,1797.342529,3198693
Wed May 20 2020,1950,1962.900024,1931.699951,1953.599976,1801.907837,2778505
Thu May 21 2020,1946,1998,1941.150024,1991.199951,1836.588501,3400908
Fri May 22 2020,1977.099976,2032,1961.25,2020.349976,1863.474731,3663418
Tue May 26 2020,2015,2024,1925,1943,1792.131348,4575317
Wed May 27 2020,1959,2010,1941.25,2005.300049,1849.59314,3482160
Thu May 28 2020,1988.5,2014,1971.300049,2004.300049,1848.671387,3475681
Fri May 29 2020,1982,2002.650024,1962.400024,1972.349976,1819.202026,7237735
Mon Jun 01 2020,1990,2060,1981.099976,2045.25,1886.44165,3747773
Tue Jun 02 2020,2060.199951,2081,2040.050049,2047.150024,1888.193604,2443886
Wed Jun 03 2020,2051.850098,2063.75,2020,2046.150024,1892.819458,3699799
Thu Jun 04 2020,2046.75,2100,2046.75,2091.550049,1934.817017,4048593
Fri Jun 05 2020,2091.600098,2098,2040.300049,2048.25,1894.761597,3573289
Mon Jun 08 2020,2078.25,2095,2062.100098,2071.75,1916.500854,2957841
Tue Jun 09 2020,2063.100098,2095.5,2060.25,2072.050049,1916.778442,2909439
Wed Jun 10 2020,2077.050049,2132,2073.5,2108.75,1950.728027,5168397
Thu Jun 11 2020,2100,2105,2061.800049,2067.649902,1912.708008,2269513
Fri Jun 12 2020,2011.199951,2049.199951,2011,2039.5,1886.66748,2842642
Mon Jun 15 2020,2039.099976,2059,2000.949951,2029.900024,1877.786865,2399022
Tue Jun 16 2020,2065,2073.949951,2031,2045.800049,1892.495483,2146528
Wed Jun 17 2020,2046,2058.850098,2026.550049,2047.800049,1894.345581,2703527
Thu Jun 18 2020,2045,2059.199951,2025.199951,2038.099976,1885.372314,1944389
Fri Jun 19 2020,2042,2090,2032,2044.599976,1891.385254,5681758
Mon Jun 22 2020,2050,2052.25,2019.150024,2027.949951,1875.983154,3196138
Tue Jun 23 2020,2027,2044,2010,2035.300049,1882.782227,4205944
Wed Jun 24 2020,2034,2064.25,2031.599976,2042.199951,1889.164917,2560937
