date,open,high,low,close,adjClose,volume
Wed Sep 02 2020,272.899994,276.5,271.200012,273.700012,269.152802,8431905
Thu Sep 03 2020,275.5,287.850006,274.5,282.850006,278.150757,24895165
Fri Sep 04 2020,278.700012,279.5,275.100006,276,271.414581,10707714
Mon Sep 07 2020,276.5,279.5,271.5,278.75,274.118927,8325767
Tue Sep 08 2020,282.200012,286.950012,278.5,282.549988,277.855743,22294861
Wed Sep 09 2020,279.799988,289.450012,278.5,282.850006,278.150757,22794360
Thu Sep 10 2020,286.649994,286.850006,281.100006,284.549988,279.82251,9517902
Fri Sep 11 2020,282.5,298.450012,282.5,293.299988,288.427094,41935926
Mon Sep 14 2020,293.25,308.549988,293.149994,307.200012,302.096222,38089542
Tue Sep 15 2020,307.200012,311.25,302.75,307.350006,302.243713,28156312
Wed Sep 16 2020,307,313.5,304.049988,312.149994,306.963959,14993487
Thu Sep 17 2020,307.25,316.700012,307.200012,311.700012,306.521454,26811652
Fri Sep 18 2020,314,319,312.25,316.5,311.241699,18487731
Mon Sep 21 2020,315.899994,324.5,309.950012,311.899994,306.718109,22738846
Tue Sep 22 2020,315.399994,316.75,303.950012,312.25,307.062347,23510334
Wed Sep 23 2020,315,321.799988,311.149994,314.850006,309.619141,22139436
Thu Sep 24 2020,313.399994,313.399994,302.450012,304.700012,299.637726,17919151
Fri Sep 25 2020,306.299988,315.25,304.200012,313.899994,308.684906,22006895
Mon Sep 28 2020,315,317,309.600006,311.549988,306.373932,12460762
Tue Sep 29 2020,315,318.549988,310.5,311.5,306.324738,14830369
Wed Sep 30 2020,312,315.850006,309.600006,313.549988,308.340698,12393317
Thu Oct 01 2020,316.399994,317.850006,312.049988,313.049988,307.84903,9257309
Mon Oct 05 2020,315.200012,336,315.200012,333.950012,328.401825,38905631
Tue Oct 06 2020,335,335.299988,323,330.049988,324.566559,27579924
Wed Oct 07 2020,327,336.549988,325.5,335.299988,329.72937,17739958
Thu Oct 08 2020,351,367.75,346.450012,359.450012,353.478149,107270246
Fri Oct 09 2020,362,376.100006,357.25,374,367.786407,55430752
Mon Oct 12 2020,377,379.799988,369.100006,377.5,371.228241,52965959
Tue Oct 13 2020,377.299988,381.700012,372.950012,375.950012,369.70401,36088143
Wed Oct 14 2020,365,365,348.299988,350.450012,344.627655,74131951
Thu Oct 15 2020,351,354.25,338.950012,341.600006,335.924652,38961179
Fri Oct 16 2020,342.899994,348.100006,338.600006,339.649994,334.007141,25244229
Mon Oct 19 2020,342.450012,346.5,338.649994,343.200012,337.498108,12846874
Tue Oct 20 2020,344.75,349.5,341.850006,346.75,340.989136,16996774
Wed Oct 21 2020,349.600006,350.100006,339.100006,343.450012,337.743988,9967461
Thu Oct 22 2020,341,348.200012,340.850006,344.450012,338.727356,9541248
Fri Oct 23 2020,346.899994,347.100006,341.299988,342.399994,336.711395,8673048
Mon Oct 26 2020,343.700012,344.899994,336.700012,339.799988,334.154602,8695169
Tue Oct 27 2020,338.299988,339.75,331.049988,334.049988,328.500122,9910578
Wed Oct 28 2020,335.75,339.850006,334.399994,335.649994,330.073517,8984589
Thu Oct 29 2020,333.649994,340,331.149994,337.450012,331.843658,7239961
Fri Oct 30 2020,339.25,345,338.450012,340.700012,335.039673,11495534
Mon Nov 02 2020,341.75,341.75,333.700012,334.799988,329.23764,4831133
Tue Nov 03 2020,335.5,339.450012,332.649994,335.649994,330.073517,4757798
Wed Nov 04 2020,338,351.549988,337.5,342.950012,337.252258,15381900
Thu Nov 05 2020,347.950012,349,344.049988,345.399994,339.66156,5602436
Fri Nov 06 2020,346.149994,349,343.399994,345.75,340.005768,5457793
Mon Nov 09 2020,350,352.799988,347,351.950012,346.102753,7107285
Tue Nov 10 2020,350.75,350.75,341.149994,342.299988,336.613068,9049620
Wed Nov 11 2020,344.5,347.75,341.5,346.75,340.989136,7637879
Thu Nov 12 2020,348,350.700012,344.299988,345.549988,339.809052,5114424
Fri Nov 13 2020,344.5,346.25,342.700012,344.149994,338.432312,4727888
Sat Nov 14 2020,347.149994,347.549988,343.100006,345.450012,339.710754,749242
Tue Nov 17 2020,347,350.5,343.700012,348.700012,342.906769,6653834
Wed Nov 18 2020,349.75,352.350006,341.799988,345.299988,339.563232,7407808
Thu Nov 19 2020,347.700012,349.5,341.600006,342.600006,336.908081,11056851
Fri Nov 20 2020,343.799988,348.5,342.049988,346.299988,340.546631,6181393
Mon Nov 23 2020,348,357.399994,346,355.850006,349.937958,10333347
Tue Nov 24 2020,359,361.399994,355,355.5,349.593781,10092441
Wed Nov 25 2020,357.899994,358.799988,349.549988,350,344.18515,6812338
Thu Nov 26 2020,351,356.399994,347.200012,354.850006,348.954559,7366370
Fri Nov 27 2020,354.850006,357.5,347.850006,350.5,344.676819,12402084
Tue Dec 01 2020,352.700012,353.899994,346.25,352.850006,346.987793,10693567
Wed Dec 02 2020,354.450012,360.299988,354.200012,358.899994,352.937256,9434077
Thu Dec 03 2020,364,364,358,360.299988,354.313995,10697045
Fri Dec 04 2020,361.100006,362.399994,359,360.799988,354.805725,7427393
Mon Dec 07 2020,362,362.75,357.5,358.450012,352.494751,8392383
Tue Dec 08 2020,360.299988,365,358.399994,363.700012,357.657532,11813301
Wed Dec 09 2020,367.75,367.75,357.5,359.5,353.527313,18137688
Thu Dec 10 2020,356.200012,358,352.75,355.899994,349.987091,6897397
Fri Dec 11 2020,357.399994,360,352.649994,353.5,347.626984,5863616
Mon Dec 14 2020,353.5,354.549988,347.100006,349.350006,343.545929,11501839
Tue Dec 15 2020,349.299988,353.899994,347.5,352.700012,346.840271,7231781
Wed Dec 16 2020,353.899994,358.950012,353.200012,358.399994,352.445587,6666272
Thu Dec 17 2020,358.399994,359.25,355.5,356.899994,350.97052,4165371
Fri Dec 18 2020,358.950012,365.799988,357.5,363.549988,357.51001,17398081
Mon Dec 21 2020,362.5,367.450012,348.350006,353.950012,348.069519,9665063
Tue Dec 22 2020,354,365.700012,349.450012,364.200012,358.149261,8186039
Wed Dec 23 2020,374,387.600006,371.700012,385.549988,379.144501,44874433
Thu Dec 24 2020,386.450012,386.700012,378.649994,382.200012,375.850189,12240172
Mon Dec 28 2020,383.450012,386.399994,382,382.899994,376.538544,4725879
Tue Dec 29 2020,384,390.5,383.100006,385,378.603668,11459126
Wed Dec 30 2020,385,386.600006,382.799988,384.399994,378.013611,7188435
Thu Dec 31 2020,381.200012,387.600006,381.200012,386.25,379.832916,6394605
Fri Jan 01 2021,385.049988,390.75,385.049988,388.100006,381.652191,5042336
Mon Jan 04 2021,390,397.950012,387.799988,396.399994,389.81427,9755721
Tue Jan 05 2021,394.100006,409.799988,393.5,406.299988,399.549774,25156747
Wed Jan 06 2021,405,417.399994,403.299988,406.399994,399.648132,22486300
Thu Jan 07 2021,412.25,413,403.850006,406.75,399.992279,12344755
Fri Jan 08 2021,407.5,432.649994,407.25,430.200012,423.052734,40993230
Mon Jan 11 2021,436,451,435,446.799988,439.376892,47334018
Tue Jan 12 2021,447.950012,460.75,442.399994,457.700012,450.095825,22134465
Wed Jan 13 2021,461,467.450012,452.799988,459,451.374207,29190193
Thu Jan 14 2021,452,466,430,454.350006,446.801483,71551807
Fri Jan 15 2021,454.75,459.399994,436.600006,438.549988,431.263977,25307779
Mon Jan 18 2021,441,445,429.100006,431.549988,424.380249,21510587
Tue Jan 19 2021,433,439.549988,427.700012,430.25,423.101868,15677790
Wed Jan 20 2021,434,447.850006,433,444.950012,437.557648,24419679
Thu Jan 21 2021,451.600006,453.450012,442.299988,445.799988,438.393555,15911377
Fri Jan 22 2021,447.450012,452,440.450012,444.75,438.344238,11398812
Mon Jan 25 2021,445.149994,451,435.149994,437.25,430.952301,7380169
Wed Jan 27 2021,438,454.75,437.25,446.450012,440.019775,29590210
Thu Jan 28 2021,443.25,448.600006,427.299988,431.899994,425.679321,14812435
Fri Jan 29 2021,437.399994,437.700012,415.549988,417.899994,411.880981,15632421
Mon Feb 01 2021,416.100006,423.799988,408.200012,421.5,415.429108,15081852
Tue Feb 02 2021,428,435.549988,423.649994,428.350006,422.180511,13310498
Wed Feb 03 2021,430.200012,439.950012,430.200012,433.5,427.256256,9897666
Thu Feb 04 2021,433.5,436.899994,428.25,429.899994,423.70813,7193299
Fri Feb 05 2021,432,433.399994,420.549988,425.549988,419.420776,8679026
Mon Feb 08 2021,430.350006,437.700012,426.299988,435.299988,429.030334,12516340
Tue Feb 09 2021,440.25,451.75,435.200012,439.350006,433.022034,29474830
Wed Feb 10 2021,442,444.149994,435,439,432.677063,10607735
Thu Feb 11 2021,439,440.5,433.399994,437,430.705902,9237026
Fri Feb 12 2021,440,449.200012,439.600006,442,435.633881,19280834
Mon Feb 15 2021,444.600006,444.899994,436.799988,439.700012,433.367004,7844877
Tue Feb 16 2021,446,447.799988,433.799988,437.549988,431.247955,12453798
Wed Feb 17 2021,435.899994,439,428.5,430.200012,424.003815,7390192
Thu Feb 18 2021,430.299988,436.649994,429.350006,432.950012,426.714203,8385736
Fri Feb 19 2021,433.149994,435.75,426.100006,429.950012,423.757416,8478666
Mon Feb 22 2021,430.700012,432.850006,416,418.700012,412.669434,10666087
Tue Feb 23 2021,419.700012,426,414.299988,415.5,409.515533,8992353
Wed Feb 24 2021,417.700012,425.799988,414.75,423.100006,417.006104,5060297
Thu Feb 25 2021,423.100006,429,420.450012,421.299988,415.231964,9110392
Fri Feb 26 2021,417.950012,419.850006,408,410.299988,404.390442,11731941
Mon Mar 01 2021,411,418.700012,409.200012,414.399994,408.431366,6421696
Tue Mar 02 2021,419.700012,433.100006,418.25,430.399994,424.200928,14875234
Wed Mar 03 2021,433,436.649994,428.25,435.5,429.227478,8782452
Thu Mar 04 2021,428.899994,444.299988,427.5,438.799988,432.47995,12963797
Fri Mar 05 2021,440,440,417,420.850006,414.788483,43931172
Mon Mar 08 2021,425.100006,425.149994,415.549988,416.899994,410.895386,12354838
Tue Mar 09 2021,419.799988,422.799988,410.049988,419.200012,413.162262,11905629
Wed Mar 10 2021,426.100006,430.700012,423,426.700012,420.55423,17291368
Fri Mar 12 2021,431.5,432.799988,422.100006,425.200012,419.075836,8960126
Mon Mar 15 2021,424.799988,428.600006,417.799988,426.350006,420.20929,7517102
Tue Mar 16 2021,427.25,434.950012,425.649994,429.299988,423.116791,10673647
Wed Mar 17 2021,429,435.5,417.700012,419.649994,413.605743,12134812
Thu Mar 18 2021,423.25,424.149994,404.299988,410.149994,404.242584,10082931
Fri Mar 19 2021,408.950012,413.649994,399.450012,410.5,404.587555,16875402
Mon Mar 22 2021,411.049988,416.25,410.200012,414.450012,408.480652,6622984
Tue Mar 23 2021,417.700012,423.399994,412.700012,415.5,409.515533,11575194
Wed Mar 24 2021,411.350006,415.450012,409.200012,411,405.080383,5140347
Thu Mar 25 2021,410.700012,411.700012,397.75,399.649994,393.893829,12737129
Fri Mar 26 2021,404.799988,407.700012,400.649994,403.899994,398.082581,9033369
Tue Mar 30 2021,405,420.450012,405,418.100006,412.078094,13169563
Wed Mar 31 2021,419.799988,419.799988,413.350006,414.149994,408.184937,7445134
Thu Apr 01 2021,418.850006,422.850006,414.350006,416.399994,410.402588,7596943
Mon Apr 05 2021,416.450012,427.899994,416.200012,425.450012,419.322235,21216395
Tue Apr 06 2021,427.950012,428.899994,422.350006,427.149994,420.997711,8320520
Wed Apr 07 2021,425,439,423.399994,438,431.691467,13867650
Thu Apr 08 2021,441.950012,445.950012,440,442.100006,435.732452,12916614
Fri Apr 09 2021,442.899994,451.350006,440,450.100006,443.617188,11699385
Mon Apr 12 2021,450,450.100006,429.399994,432.600006,426.369232,15086267
Tue Apr 13 2021,432,437.549988,412.600006,418.950012,412.915863,20420320
Thu Apr 15 2021,418.899994,434.450012,415,430.700012,424.496643,26758891
Fri Apr 16 2021,441.700012,473.649994,436,469.200012,462.442108,109361636
Mon Apr 19 2021,463,477.950012,461.100006,472.75,465.940979,43809855
Tue Apr 20 2021,476,477.549988,467.799988,470.100006,463.329132,17730691
Thu Apr 22 2021,471.600006,494.5,471.600006,486.649994,479.640747,42620929
Fri Apr 23 2021,483.549988,487.350006,474.350006,475.700012,468.848511,13596003
Mon Apr 26 2021,479.399994,483.850006,477,480.299988,473.382202,9314644
Tue Apr 27 2021,481.399994,487,481,485.049988,478.063782,7209467
Wed Apr 28 2021,485.850006,493.200012,481.25,489.299988,482.252594,9615534
Thu Apr 29 2021,492.700012,492.799988,485.700012,489.850006,482.794678,7641133
Fri Apr 30 2021,491.5,511.799988,489.299988,492.75,485.652893,29115571
Mon May 03 2021,487.950012,496,483.25,487.350006,480.330688,8599731
Tue May 04 2021,487.299988,488.299988,477.799988,481.950012,475.008484,8102429
Wed May 05 2021,484.799988,496,483.299988,490.600006,483.533875,11856591
Thu May 06 2021,493.700012,514.799988,487.25,512.299988,504.921295,24413544
Fri May 07 2021,514,516.549988,507.5,515.25,507.828857,14666581
Mon May 10 2021,517.599976,528.5,513.25,525.950012,518.374695,12544472
Tue May 11 2021,517.950012,523.299988,514.049988,518.400024,510.933502,7649499
Wed May 12 2021,519.950012,522.549988,504.850006,507.600006,500.289001,7871107
Fri May 14 2021,507.5,508.399994,492.75,498.450012,491.270844,6799879
Mon May 17 2021,498.450012,503.700012,495,499.799988,492.601349,5752650
Tue May 18 2021,502,514.799988,500.899994,508.049988,500.732544,9380746
Wed May 19 2021,508.299988,517.799988,505.149994,511.649994,504.28067,7490396
Thu May 20 2021,516,517,503.600006,508.25,500.929657,6292304
Fri May 21 2021,510,515.900024,509.149994,512.700012,505.315552,5197503
Mon May 24 2021,511.899994,518.5,509.649994,514.900024,507.483917,7436812
Tue May 25 2021,517.400024,524.849976,515.700012,517.549988,510.095734,7954564
Wed May 26 2021,514.900024,530.450012,514.75,527.25,519.656006,8823190
Thu May 27 2021,527.25,545,525.049988,540.900024,533.109375,29411126
Fri May 28 2021,539,540.299988,532.650024,538.700012,530.941101,5878626
Mon May 31 2021,538.700012,540.549988,531.049988,539.049988,531.286011,5386205
Tue Jun 01 2021,541.900024,547,539.650024,542.799988,534.981995,5965044
Wed Jun 02 2021,541.950012,545,533,543,535.179199,4713568
Thu Jun 03 2021,545.700012,549.900024,538.299988,539.049988,531.286011,5637991
Fri Jun 04 2021,543.5,545.5,540.450012,541.200012,533.40509,4771716
Mon Jun 07 2021,544.700012,551.200012,542.700012,548.25,540.353516,4348433
Tue Jun 08 2021,550,555.5,549.150024,550.599976,542.669617,5429734
Wed Jun 09 2021,553,553.25,542.200012,544.200012,536.361877,6206899
Thu Jun 10 2021,545.549988,555.5,545.549988,554.25,546.26709,5720744
Fri Jun 11 2021,555,558.950012,551.5,554.299988,546.316406,5612359
Mon Jun 14 2021,553.900024,562.799988,553,561.599976,553.51123,5952159
Tue Jun 15 2021,561.5,564,557,557.900024,549.864624,3837245
Wed Jun 16 2021,559.900024,562.549988,553.5,555.25,547.252686,5497269
Thu Jun 17 2021,552.5,561.5,549.549988,558.700012,550.653015,4399348
Fri Jun 18 2021,560,561.950012,546.049988,549.799988,541.881165,10007116
