timestamp,open,high,low,close,adjusted close,volume,dividend amount
2018-11-22,76.8000,78.9000,74.5000,74.9000,68.7839,1976025,0.0000
2018-11-16,75.3000,79.9500,73.0500,76.6500,70.3910,2500744,0.0000
2018-11-09,75.6000,77.0000,75.1000,75.8000,69.6105,416435,0.0000
2018-11-06,75.2500,77.0500,73.3500,75.4500,69.2890,588182,0.0000
2018-11-02,69.5000,86.1500,68.5000,75.8500,69.6564,8831497,0.0000
2018-10-26,70.8000,71.4500,67.6000,68.9500,63.3198,1547883,0.0000
2018-10-19,70.0000,74.6000,68.9000,70.2000,64.4677,2674471,0.0000
2018-10-12,63.0000,72.1500,59.9000,68.8500,63.2280,8014400,0.0000
2018-10-05,66.0000,69.3000,62.3500,63.0000,57.8557,1827694,0.0000
2018-09-28,73.5000,73.5000,65.5500,65.9500,60.5648,2666749,0.0000
2018-09-21,76.4000,78.9500,68.0500,72.8000,66.8554,2456772,0.0000
2018-09-14,75.2500,76.8500,72.9500,76.1000,69.8860,1557963,0.0000
2018-09-07,77.0000,78.9000,72.7000,75.2500,69.1054,2073616,0.0000
2018-08-31,72.0000,77.4000,71.9500,76.6000,70.3451,3306385,0.0000
2018-08-24,68.9500,73.5500,68.7000,71.7000,65.8452,1099249,0.0000
2018-08-17,69.2500,70.1500,67.0000,68.6500,63.0443,736730,0.0000
2018-08-10,72.5000,72.8000,69.1000,69.4000,63.7331,993571,0.0000
2018-08-03,72.0000,74.9000,71.0000,72.2500,66.3503,1377563,0.0000
2018-07-27,68.0000,72.4000,66.6500,71.8500,65.9830,2300089,0.0000
2018-07-20,70.0000,71.6000,67.1500,67.8500,62.3096,880988,0.0000
2018-07-13,71.6000,74.0000,69.1500,70.0000,64.2841,2981076,1.3000
2018-07-06,73.1500,73.8000,71.0500,71.7000,64.6597,1921500,0.0000
2018-06-29,76.7000,77.2500,71.0000,73.0500,65.8771,1523663,0.0000
2018-06-22,76.9500,76.9500,72.9000,76.1000,68.6276,1058692,0.0000
2018-06-15,77.9500,80.3000,75.9500,76.1500,68.6727,1362025,0.0000
2018-06-08,79.7000,80.0000,76.0500,77.9500,70.2960,1891348,0.0000
2018-06-01,81.4000,83.9000,78.3500,79.6000,71.7839,3813129,0.0000
2018-05-25,80.1500,83.0000,75.1500,81.1500,73.1818,1228110,0.0000
2018-05-18,81.4500,82.3000,80.2500,80.6000,72.6858,693142,0.0000
2018-05-11,85.0000,86.0000,80.7000,81.4500,73.4523,1548294,0.0000
2018-05-04,88.0000,89.5000,83.4500,85.0000,76.6537,1825551,0.0000
2018-04-27,86.0000,88.2000,84.5000,87.6000,78.9984,878419,0.0000
2018-04-20,87.0000,88.4000,85.6000,85.8500,77.4203,881491,0.0000
2018-04-13,84.0000,88.6500,83.9500,87.5000,78.9082,2854185,0.0000
2018-04-06,78.1000,85.9000,78.1000,84.2500,75.9774,1124238,0.0000
2018-03-28,80.7500,81.5000,78.8000,79.3500,71.5585,929247,0.0000
2018-03-23,80.4500,80.6000,78.1000,79.7500,71.9192,2305671,0.0000
2018-03-16,80.5000,82.1000,79.7000,79.9500,72.0996,2229437,0.0000
2018-03-09,84.3000,84.5000,77.0000,79.9000,72.0545,4105820,0.0000
2018-03-01,85.7500,87.0000,84.0000,84.2000,75.9323,1654390,0.0000
2018-02-23,86.5500,87.8000,83.7000,85.6500,77.2399,1412422,0.0000
2018-02-16,85.7500,88.7500,85.3000,86.5500,78.0515,1677276,0.0000
2018-02-09,83.9000,86.3000,80.0000,85.1000,76.7439,3748300,0.0000
2018-02-02,90.3000,91.3500,84.4000,84.8500,76.5184,3317536,0.0000
2018-01-25,92.5000,93.4000,89.6000,90.1500,81.2980,1991758,0.0000
2018-01-19,99.1000,99.9000,90.1000,92.2500,83.1918,3616517,0.0000
2018-01-12,100.4500,101.5000,97.1500,99.1000,89.3692,3896897,0.0000
2018-01-05,94.0500,101.7500,92.5000,99.6000,89.8201,9888358,0.0000
2017-12-29,96.0000,96.2000,91.7000,93.8500,84.6347,3420723,0.0000
2017-12-22,90.0000,93.9000,88.4500,93.0500,83.9133,15939034,0.0000
2017-12-15,92.3000,94.0000,89.4000,91.2500,82.2900,2408967,0.0000
2017-12-08,91.1000,95.0000,87.1500,91.6500,82.6507,3468877,0.0000
2017-12-01,93.7000,97.0500,89.9000,90.3500,81.4784,5532661,0.0000
2017-11-24,89.4500,94.9500,89.0500,93.8000,84.5896,5680217,0.0000
2017-11-17,83.0000,90.4000,81.6000,88.9500,80.2159,2704309,0.0000
2017-11-10,84.0500,86.6500,82.4000,82.8500,74.7148,2015161,0.0000
2017-11-03,85.4000,88.4000,83.8000,84.5500,76.2479,4773076,0.0000
2017-10-27,81.6000,85.7500,81.2500,85.2500,76.8792,3171725,0.0000
2017-10-18,81.2000,82.2000,81.1000,81.8500,73.8130,665960,0.0000
2017-10-13,80.2500,82.5500,80.2500,81.6000,73.5876,2067752,0.0000
2017-10-06,78.4000,80.6500,77.1000,80.4500,72.5505,1303680,0.0000
2017-09-29,81.5500,83.5000,77.3000,77.7500,70.1156,3186399,0.0000
2017-09-22,84.5000,86.5000,80.1500,80.5000,72.5956,3005238,0.0000
2017-09-15,77.5500,87.3000,77.5500,84.4000,76.1126,6868170,0.0000
2017-09-08,80.0000,80.0000,76.8000,76.9500,69.3942,1264469,0.0000
2017-09-01,79.0000,80.7000,76.7000,79.7500,71.9192,1374458,0.0000
2017-08-24,80.0000,81.3500,78.6500,79.2500,71.4683,970960,0.0000
2017-08-18,76.9500,83.5500,76.5000,80.3000,72.4152,2119056,0.0000
2017-08-11,80.2500,80.8500,75.9000,76.6500,69.1236,778178,1.3000
2017-08-04,82.5000,83.4000,79.7500,80.2500,71.1601,798624,0.0000
2017-07-28,83.0000,84.0000,81.2000,81.8000,72.5345,654920,0.0000
2017-07-21,82.9500,84.1000,81.9500,83.3000,73.8646,949834,0.0000
2017-07-14,82.2500,84.0500,82.2500,82.9500,73.5542,2243820,0.0000
2017-07-07,80.5000,82.9000,79.9000,81.5500,72.3128,1010862,0.0000
2017-06-30,82.0000,83.9000,80.3000,80.5500,71.4261,1035544,0.0000
2017-06-23,78.2500,83.4000,77.2000,81.4000,72.1798,2767100,0.0000
2017-06-16,77.7500,79.6000,76.7000,77.8500,69.0319,1281070,0.0000
2017-06-09,81.2500,81.6000,77.5000,77.7000,68.8989,880282,0.0000
2017-06-02,81.5000,82.7000,79.8000,80.8500,71.6921,988259,0.0000
2017-05-26,84.9000,84.9000,79.5000,80.9500,71.7808,1409507,0.0000
2017-05-19,82.1000,86.4000,82.1000,84.2000,74.6627,2406541,0.0000
2017-05-12,83.0500,83.5000,81.5000,82.1000,72.8005,2312984,0.0000
2017-05-05,84.0000,84.5000,81.9000,83.1500,73.7316,967916,0.0000
2017-04-28,84.5000,86.8500,82.7500,84.1500,74.6183,1060749,0.0000
2017-04-21,84.2000,86.6000,83.2000,83.9500,74.4410,1379145,0.0000
2017-04-13,87.3000,90.2000,81.3000,84.3500,74.7957,4036831,0.0000
2017-04-07,91.2500,91.2500,86.3500,87.2000,77.3229,1277874,0.0000
2017-03-31,87.0000,91.1000,85.6000,90.5000,80.2491,2013087,0.0000
2017-03-24,86.3500,88.0000,86.1000,86.5000,76.7021,2970986,0.0000
2017-03-17,83.8000,87.1500,82.3500,86.1000,76.3474,3583640,0.0000
2017-03-10,81.9500,83.8000,81.3000,81.9500,72.6675,1971899,0.0000
2017-03-03,83.5000,84.5500,80.7500,81.9500,72.6675,2725644,0.0000
2017-02-23,84.1500,86.0000,83.1000,83.5000,74.0420,4436529,0.0000
2017-02-17,82.5000,84.8000,81.4000,84.1500,74.6183,1617348,0.0000
2017-02-10,81.3000,82.9500,80.6000,81.5500,72.3128,1661187,0.0000
2017-02-03,81.0000,83.4000,79.0000,80.4500,71.3374,1882247,0.0000
2017-01-27,77.7000,81.5000,77.3000,81.0000,71.8251,1167528,0.0000
2017-01-20,79.0000,79.7000,77.2000,77.4000,68.6329,4224488,0.0000
2017-01-13,77.0500,80.2500,76.2000,79.3000,70.3177,1673089,0.0000
2017-01-06,76.5000,77.6000,75.1000,77.1500,68.4112,926007,0.0000
2016-12-30,74.0000,77.9500,72.9000,75.7000,67.1255,1083844,0.0000
2016-12-23,76.6000,79.3500,72.6000,73.9500,65.5737,1264977,0.0000
2016-12-16,76.9500,80.2000,75.8000,76.5500,67.8792,1723945,0.0000
2016-12-09,73.5000,77.9000,72.9000,77.1500,68.4112,2787955,0.0000
2016-12-02,70.0000,75.1500,70.0000,73.6000,65.2633,2482161,0.0000
2016-11-25,70.2000,70.6500,68.0000,69.9500,62.0268,909074,0.0000
2016-11-18,72.4000,72.5000,68.6000,70.0500,62.1154,1516500,0.0000
2016-11-11,74.6500,77.0000,67.1000,72.0500,63.8889,1967828,0.0000
2016-11-04,78.2500,79.5000,74.1500,74.6500,66.1944,1162000,0.0000
2016-10-28,84.0500,84.4500,76.0500,78.4500,69.5640,1965975,0.0000
2016-10-21,79.0000,83.8000,77.4000,83.5500,74.0863,2174164,0.0000
2016-10-14,80.9000,80.9000,77.5500,78.4500,69.5640,350364,0.0000
2016-10-10,81.0500,82.0000,80.6000,80.9000,71.7365,315068,0.0000
2016-10-07,75.4500,81.0000,75.4500,80.5000,71.3818,3092530,0.0000
2016-09-30,75.6500,76.6000,71.8000,75.3000,66.7708,5628117,0.0000
2016-09-23,75.0000,77.3500,74.1500,75.6000,67.0368,1639528,0.0000
2016-09-16,76.1000,76.9500,73.6000,75.2000,66.6821,2072954,0.0000
2016-09-09,78.9000,79.5000,76.2500,77.1000,68.3669,3053780,1.3000
2016-09-02,75.3000,80.3500,75.1500,78.6500,68.5849,3097460,0.0000
2016-08-26,78.4000,79.2000,73.8000,75.7000,66.0124,4145385,0.0000
2016-08-19,75.0000,78.4500,75.0000,77.9500,67.9745,2765378,0.0000
2016-08-12,71.9000,76.3000,71.1000,74.9500,65.3584,4324317,0.0000
2016-08-05,72.1500,73.1000,70.6500,71.1000,62.0011,2063347,0.0000
2016-07-29,72.5000,73.0000,70.5000,72.0000,62.7859,1553908,0.0000
2016-07-22,72.0000,73.0500,69.7000,72.0500,62.8295,1487009,0.0000
2016-07-15,73.5000,74.4000,71.1000,71.5500,62.3935,1864808,0.0000
2016-07-08,74.6500,75.5000,72.9000,73.3500,63.9631,1078707,0.0000
2016-07-01,72.6500,74.9500,71.6000,74.4500,64.9224,1780732,0.0000
2016-06-24,73.0000,75.4000,69.4000,72.6500,63.3527,2362473,0.0000
2016-06-17,77.5000,77.9500,72.4500,73.6500,64.2248,2718919,0.0000
2016-06-10,74.0000,77.1500,72.9000,76.0000,66.2740,2330062,0.0000
2016-06-03,72.5000,75.9000,71.7500,73.8500,64.3992,2146785,0.0000
2016-05-27,71.2000,74.7000,70.3000,72.7000,63.3963,2804674,0.0000
2016-05-20,70.4000,70.8000,68.1000,69.4000,60.5186,1453563,0.0000
2016-05-13,72.9000,74.0000,69.6000,70.3000,61.3035,1527140,0.0000
2016-05-06,70.6000,73.4500,69.4000,72.1000,62.8731,2327773,0.0000
2016-04-29,70.0000,72.4500,68.4500,70.5500,61.5215,1771683,0.0000
2016-04-22,70.0000,71.4500,68.7000,69.9500,60.9983,1420641,0.0000
2016-04-13,65.9500,70.1500,65.6000,69.9500,60.9983,7251110,0.0000
2016-04-08,65.9000,70.0000,60.6000,65.7500,57.3357,9135549,0.0000
2016-04-01,63.5000,65.5000,60.3500,65.2000,56.8561,3357748,0.0000
2016-03-23,58.0000,63.3000,58.0000,62.6500,54.6325,1669647,0.0000
2016-03-18,58.9000,59.7500,58.0000,58.4500,50.9699,3427289,0.0000
2016-03-11,59.3000,59.9000,57.5500,58.8000,51.2752,1258053,0.0000
2016-03-04,57.9000,59.9000,56.3500,59.2000,51.6240,1876712,0.0000
2016-02-26,59.0500,59.4000,56.9500,57.6500,50.2723,1028393,0.0000
2016-02-19,56.7500,61.9000,56.7500,58.8000,51.2752,2790766,0.0000
2016-02-12,60.0000,60.6000,55.0000,56.5500,49.3131,2283184,0.0000
2016-02-05,61.0000,61.0000,56.5500,60.4000,52.6704,2174180,0.0000
2016-01-29,62.5000,62.6000,59.9500,60.3500,52.6268,953023,0.0000
2016-01-22,61.1000,64.9000,60.2500,61.8000,53.8912,2074635,0.0000
2016-01-15,68.0000,68.2500,61.1500,61.7500,53.8476,1579388,0.0000
2016-01-08,69.1000,70.7500,65.8500,68.6500,59.8646,1959922,0.0000
2016-01-01,66.7500,69.4500,66.7500,68.9000,60.0826,1731586,0.0000
2015-12-24,65.0000,66.5000,64.5000,66.3500,57.8590,1140679,0.0000
2015-12-18,62.0000,65.9500,61.0500,65.1500,56.8125,1999660,0.0000
2015-12-11,65.0000,65.0000,61.0000,61.9000,53.9784,1472852,0.0000
2015-12-04,66.9500,68.0000,64.2000,64.3500,56.1149,1674293,0.0000
2015-11-27,66.4500,67.3500,66.0000,66.2500,57.7718,1101173,0.0000
2015-11-20,68.0000,68.6000,65.6500,66.5500,58.0334,1494767,0.0000
2015-11-13,68.5500,68.8500,67.6000,68.3000,59.5594,296569,0.0000
2015-11-10,67.0000,69.9000,66.0500,67.9500,59.2542,1523714,0.0000
2015-11-06,68.8000,69.7000,66.7000,67.6000,58.9490,1345331,0.0000
2015-10-30,72.0000,72.0000,68.6000,68.9000,60.0826,2249827,0.0000
2015-10-23,70.0000,72.4500,68.8500,70.4000,61.3907,1459752,0.0000
2015-10-16,70.0000,71.2500,69.0000,69.6000,60.6930,1087880,0.0000
2015-10-09,66.9000,71.0000,65.8500,69.6500,60.7366,1944878,0.0000
2015-10-01,65.9500,67.4500,62.5000,65.7500,57.3357,1042541,0.0000
2015-09-24,63.9000,66.3000,62.0000,64.9500,56.6381,1146119,0.0000
2015-09-18,60.0000,64.6500,59.5000,64.0000,55.8097,974270,0.0000
2015-09-11,57.6000,61.5000,55.5500,59.5500,51.9292,2198471,0.0000
2015-09-04,61.0000,62.1000,56.1000,56.5500,49.3131,3976949,0.0000
2015-08-28,66.5000,66.8500,55.7000,61.0500,53.2372,3436404,0.0000
2015-08-21,69.7000,70.0000,66.1000,68.1500,59.4286,1960016,0.0000
2015-08-14,69.6000,70.8500,67.3500,69.7000,60.7802,2258758,0.0000
2015-08-07,68.7000,70.9000,68.6000,69.1500,60.3006,1129546,0.0000
2015-07-31,71.6500,72.1000,67.0000,68.6000,59.8210,1917445,0.0000
2015-07-24,75.9000,75.9000,71.4500,71.6500,62.4807,3886471,1.3000
2015-07-17,71.7000,76.7500,71.5000,75.9500,65.0968,1354483,0.0000
2015-07-10,74.0000,75.1500,71.3000,71.7000,61.4541,847203,0.0000
2015-07-03,73.0000,75.4000,72.0000,74.2000,63.5969,1376767,0.0000
2015-06-26,72.2000,75.5000,71.6000,73.8000,63.2540,1378115,0.0000
2015-06-19,72.9500,74.2500,71.4000,72.1500,61.8398,3661841,0.0000
2015-06-12,71.0000,74.6000,69.6500,72.6000,62.2255,2135596,0.0000
2015-06-05,75.2500,76.9500,68.4000,70.6000,60.5113,2859745,0.0000
2015-05-29,75.7500,76.8000,73.7500,74.7500,64.0683,1345139,0.0000
2015-05-22,72.9500,79.8000,72.7000,75.7500,64.9254,3266032,0.0000
2015-05-15,74.0000,74.6500,71.2500,72.9500,62.5255,1803194,0.0000
2015-05-08,77.5000,77.7000,70.5500,73.1500,62.6969,2137408,0.0000
2015-04-30,77.9500,79.0500,74.6500,75.8500,65.0111,1044746,0.0000
2015-04-24,80.9500,81.0000,76.7000,77.9500,66.8110,7910645,0.0000
2015-04-17,79.0000,82.1500,79.0000,80.3500,68.8680,1300080,0.0000
2015-04-10,78.0000,79.5000,76.1500,78.9000,67.6252,1318742,0.0000
2015-04-01,75.6000,78.0000,73.6000,77.5500,66.4681,1419958,0.0000
2015-03-27,79.0000,79.5000,74.1000,75.1000,64.3682,1541453,0.0000
2015-03-20,80.7000,82.0500,78.6500,78.9000,67.6252,1639537,0.0000
2015-03-13,84.8500,84.8500,79.3500,79.7000,68.3109,1783776,0.0000
2015-03-05,85.5000,88.3500,83.8000,85.2500,73.0678,1807337,0.0000
2015-02-27,86.7000,87.8000,81.2000,87.3000,74.8249,2555759,0.0000
2015-02-20,84.6000,88.8000,83.5500,85.9500,73.6678,2422160,0.0000
2015-02-13,80.9500,84.6000,78.0000,84.3000,72.2536,3127241,0.0000
2015-02-06,91.1000,92.4000,80.7000,82.0000,70.2822,4866302,0.0000
2015-01-30,89.0000,91.5000,86.6500,90.5500,77.6104,2497489,0.0000
2015-01-23,82.6500,90.6500,81.5000,88.8000,76.1105,2241601,0.0000
2015-01-16,79.4500,82.6000,78.2500,82.4500,70.6679,1269975,0.0000
2015-01-09,84.0000,84.8000,78.2000,79.8000,68.3966,1968090,0.0000
2015-01-02,81.2000,83.7000,81.1000,83.3500,71.4393,1076856,0.0000
2014-12-26,84.0000,84.4500,80.4500,81.2000,69.5966,1293579,0.0000
2014-12-19,83.6500,85.4500,76.8000,83.4000,71.4822,2610132,0.0000
2014-12-12,88.4000,91.1000,83.7500,84.2000,72.1679,1962499,0.0000
2014-12-05,92.9000,93.1500,88.7500,89.2500,76.4962,1320848,0.0000
2014-11-28,88.2000,93.6500,88.1500,93.0000,79.7103,2437069,0.0000
2014-11-21,88.7000,90.6000,87.2500,88.1000,75.5105,1470816,0.0000
2014-11-14,91.3000,94.1000,85.5000,88.8500,76.1534,2088088,0.0000
2014-11-07,94.0000,94.9000,90.6500,91.3000,78.2533,1468407,0.0000
2014-10-31,88.5000,94.3000,87.4000,93.7500,80.3532,3598407,0.0000
2014-10-22,86.1500,88.8500,85.6500,87.7500,75.2106,871488,0.0000
2014-10-17,82.0000,87.4000,81.6500,85.5000,73.2821,1971576,0.0000
2014-10-10,80.7500,84.6500,79.8000,82.7000,70.8822,2783695,0.0000
2014-10-01,84.9500,85.0000,80.4000,80.9500,69.3823,1407232,0.0000
2014-09-26,87.7000,87.7500,82.0000,84.3000,72.2536,2664183,0.0000
2014-09-19,89.2000,90.0000,82.8000,87.9500,75.3820,2829477,0.0000
2014-09-12,88.5000,91.3500,87.3500,89.4000,76.6248,2774418,0.0000
2014-09-05,87.9500,91.2000,87.0000,88.2500,75.6391,2215214,0.0000
2014-08-28,93.7500,94.2000,86.2500,86.9000,74.4820,2259059,0.0000
2014-08-22,91.9000,95.3000,91.3500,93.5500,80.1817,2788215,0.0000
2014-08-14,92.3000,93.4500,87.4500,90.7000,77.7390,2670049,0.0000
2014-08-08,95.3000,97.9500,91.1000,91.4500,78.3818,2287194,0.0000
2014-08-01,101.0000,102.0000,94.5000,94.9500,81.3817,2378802,0.0000
2014-07-25,106.0000,106.8000,100.0500,100.8500,86.4386,2119931,1.2500
2014-07-18,102.3500,109.5500,102.2000,105.7500,89.5526,3069177,0.0000
2014-07-11,110.0000,112.1000,99.3500,101.8500,86.2500,6246229,0.0000
2014-07-04,104.7000,109.8000,104.4500,107.2000,90.7805,3496522,0.0000
2014-06-27,102.5000,105.7500,100.6500,103.8000,87.9013,2701475,0.0000
2014-06-20,103.0500,108.2000,98.6500,101.3500,85.8266,3882800,0.0000
2014-06-13,112.5000,115.2500,102.2000,103.6000,87.7319,6834558,0.0000
2014-06-06,105.0000,112.3500,102.8500,110.8000,93.8291,7893672,0.0000
2014-05-30,108.2000,109.4500,95.7500,103.8500,87.9436,7272138,0.0000
2014-05-23,92.0000,106.7000,92.0000,105.7500,89.5526,13070115,0.0000
2014-05-16,81.0000,92.9500,80.0500,90.6000,76.7231,5853568,0.0000
2014-05-09,80.0000,80.9500,75.8500,80.5500,68.2124,1943797,0.0000
2014-05-02,80.1500,84.1000,77.4000,79.9500,67.7043,3852704,0.0000
2014-04-25,83.5000,85.2500,82.2500,82.9000,70.2025,1787198,0.0000
2014-04-17,87.0000,87.0000,81.1000,83.7000,70.8799,1428720,0.0000
2014-04-11,84.6000,87.8500,82.1500,86.2500,73.0394,2888100,0.0000
2014-04-04,87.0000,87.8500,83.0000,83.3500,70.5836,3480375,0.0000
2014-03-28,80.4500,86.8500,79.6500,86.4000,73.1664,3269859,0.0000
2014-03-21,83.0000,85.3000,77.8000,79.7000,67.4926,2516686,0.0000
2014-03-14,79.4000,85.6000,77.8000,83.1500,67.9509,4124784,0.0000
2014-03-07,78.9000,80.6500,77.1500,79.1500,64.6820,3030469,0.0000
2014-02-28,83.0000,84.5000,78.2000,78.8500,64.4369,3315770,0.0000
2014-02-21,74.4000,79.9000,74.4000,78.7000,64.3143,2507211,0.0000
2014-02-14,75.0000,76.7500,73.0000,73.8500,60.3508,828463,0.0000
2014-02-07,75.4500,76.6500,71.5000,75.0000,61.2906,2253675,0.0000
2014-01-31,75.0000,75.0000,71.4500,73.9500,60.4326,1575799,0.0000
2014-01-24,78.2500,78.7000,75.3500,75.7500,61.9035,1461938,0.0000
2014-01-17,80.0000,81.2000,77.7500,78.4000,64.0691,1492790,0.0000
2014-01-10,83.9500,84.1500,79.3000,80.4000,65.7036,3363618,0.0000
2014-01-03,89.0000,92.0000,81.6000,84.0500,68.6864,4137806,0.0000
2013-12-27,90.0000,90.9000,86.0000,89.6000,73.2219,2484426,0.0000
2013-12-20,86.9000,92.4000,85.6000,90.6000,74.0391,2624358,0.0000
2013-12-13,90.1000,92.4500,84.9000,86.9500,71.0563,3385636,0.0000
2013-12-06,80.0000,89.1000,79.1000,88.1000,71.9961,3978243,0.0000
2013-11-29,77.0500,80.1000,77.0500,79.5000,64.9681,1633894,0.0000
2013-11-22,79.0500,80.5500,76.6000,77.0000,62.9250,2214695,0.0000
2013-11-14,82.0000,82.4000,77.5000,78.7000,64.3143,2008826,0.0000
2013-11-08,81.6500,85.8000,81.6000,82.3000,67.2563,2029523,0.0000
2013-11-01,80.3500,82.9500,78.5000,82.4500,67.3788,1442332,0.0000
2013-10-25,80.0000,83.9000,79.7000,80.0000,65.3767,2122750,0.0000
2013-10-18,81.7000,82.4500,78.3500,79.7500,65.1724,1183046,0.0000
2013-10-11,80.7500,86.0000,79.4500,81.8000,66.8476,3283214,0.0000
2013-10-04,81.7500,81.7500,77.6000,80.9500,66.1530,1340552,0.0000
2013-09-27,81.1500,83.9000,78.4000,81.6500,66.7251,1961805,0.0000
2013-09-20,79.0500,85.0000,74.8000,82.1500,67.1337,2655910,0.0000
2013-09-13,71.5500,79.0000,71.2500,78.2500,63.9466,3348013,0.0000
2013-09-06,77.0000,77.1000,69.8000,70.9000,57.9401,3005891,0.0000
2013-08-30,79.0000,81.7500,72.8500,75.8000,61.9444,2917581,0.0000
2013-08-23,74.7000,78.5500,72.5500,78.0500,63.7831,2413213,0.0000
2013-08-16,77.5000,78.5000,72.5000,73.2500,59.8605,1535934,0.0000
2013-08-08,85.0000,85.0000,68.2500,77.7000,63.4971,5276266,0.0000
2013-08-02,90.0000,90.4500,83.5000,84.3500,68.9315,736844,0.0000
2013-07-26,92.5000,95.1500,87.7500,88.9500,72.6907,1225328,1.1098
2013-07-19,89.5000,93.4000,87.0000,92.4000,74.5393,1002054,0.0000
2013-07-12,85.0000,89.8000,84.4000,89.4500,72.1595,929368,0.0000
2013-07-05,89.2000,89.2000,82.0000,85.6000,69.0537,1324065,0.0000
2013-06-28,81.8000,86.5000,79.4000,86.0500,69.4167,1294330,0.0000
2013-06-21,81.4000,84.9000,79.2500,81.6000,65.8269,1574562,0.0000
2013-06-14,89.8500,89.8500,77.2500,80.9500,65.3025,1944780,0.0000
2013-06-07,89.5000,89.7000,87.7000,88.6500,71.5141,1053462,0.0000
2013-05-31,91.5000,92.1500,88.8000,89.2500,71.9982,1266172,0.0000
2013-05-24,94.2000,94.7500,87.0500,91.4000,73.7326,1840104,0.0000
2013-05-17,94.4500,94.8000,92.0000,93.9000,75.7493,1246240,0.0000
2013-05-10,94.0000,95.0000,93.1000,94.0000,75.8300,2062527,0.0000
2013-05-03,95.0000,96.0000,93.5500,93.7500,75.6283,912326,0.0000
2013-04-26,95.3500,96.0000,94.2000,94.9000,76.5560,901998,0.0000
2013-04-18,95.0000,99.7000,93.7000,95.0000,76.6367,1197848,0.0000
2013-04-12,96.2000,97.2000,93.4500,95.1500,76.7577,1649762,0.0000
2013-04-05,95.1500,101.3500,94.5000,95.1500,76.7577,1332025,0.0000
2013-03-28,97.9500,97.9500,93.6500,96.4000,77.7661,609430,0.0000
2013-03-22,101.0000,101.0000,93.7000,95.8500,77.3224,1346848,0.0000
2013-03-15,99.0000,102.4500,97.3500,101.9000,82.2029,1574826,0.0000
2013-03-08,97.3500,99.7500,96.0000,98.8000,79.7022,1362186,0.0000
2013-03-01,97.3000,99.0000,93.0500,97.1500,78.3711,1071774,0.0000
2013-02-22,97.4500,98.5000,95.5000,97.2500,78.4518,966638,0.0000
2013-02-15,97.5000,98.3000,92.9000,96.7000,78.0081,1682141,0.0000
2013-02-08,103.3500,103.4000,96.0000,97.1000,78.3308,2521038,0.0000
2013-02-01,106.9500,107.6000,100.5500,102.6500,82.8080,5028966,0.0000
2013-01-25,109.0000,110.6000,105.5000,106.2000,85.6718,6476109,0.0000
2013-01-18,107.4500,108.9500,105.0000,108.2000,87.2852,903982,0.0000
2013-01-11,110.5000,110.9500,106.5000,106.8000,86.1558,876098,0.0000
2013-01-04,109.2500,112.5000,108.5000,110.1000,88.8179,1563935,0.0000
2012-12-28,106.4500,109.9000,105.8000,109.0500,87.9709,1003782,0.0000
2012-12-21,105.0000,108.2000,104.4500,105.9500,85.4701,3084488,0.0000
2012-12-14,110.7500,110.8000,104.2000,104.7500,84.5020,1921887,0.0000
2012-12-07,108.0000,113.2000,105.7000,109.7000,88.4952,2556519,0.0000
2012-11-30,102.9500,108.2500,102.6500,107.5500,86.7608,1263945,0.0000
2012-11-23,99.1500,102.3500,96.3500,102.0500,82.3239,1394122,0.0000
2012-11-16,100.7500,100.8500,98.5000,99.1500,79.9845,464897,0.0000
2012-11-12,101.7000,101.9500,99.2500,99.7500,80.4685,289415,0.0000
2012-11-09,106.0000,106.9500,100.8500,101.2000,81.6383,1815037,0.0000
2012-11-02,105.7500,107.5000,103.0000,106.5000,85.9138,1154949,0.0000
2012-10-26,105.0000,106.8500,103.2500,104.6500,84.4214,709272,0.0000
2012-10-19,103.1500,107.3500,101.1000,105.0000,84.7037,2240034,0.0000
2012-10-12,103.5000,104.0000,99.8000,102.3000,82.5256,1691995,0.0000
2012-10-05,106.0000,107.5000,101.6500,104.0500,83.9374,1765974,0.0000
2012-09-28,104.0000,110.5500,100.5500,106.9500,86.2768,5910365,0.0000
2012-09-21,99.2500,104.5000,97.0000,102.7000,82.8483,5687607,0.0000
2012-09-14,96.8000,99.2000,94.6000,97.8500,78.9358,1503902,0.0000
2012-09-07,100.0000,100.8000,94.0500,96.0000,77.4434,965403,0.0000
2012-08-31,98.9500,101.1500,96.1000,99.6000,80.3475,2377344,0.0000
2012-08-24,97.9500,100.6500,96.3000,98.3500,79.3392,659044,0.0000
2012-08-17,100.0000,103.0000,95.0000,97.3500,78.5324,1206089,0.0000
2012-08-10,98.2000,101.0000,96.6500,99.9500,80.6299,1978816,0.0000
2012-08-03,94.2000,100.4000,94.2000,97.2500,78.4518,859493,0.0000
2012-07-27,99.3500,100.5000,92.5500,94.6000,76.3140,1307292,1.2063
2012-07-20,99.4000,101.1000,95.1500,99.5500,79.2766,1462961,0.0000
2012-07-13,103.9000,103.9000,98.2500,98.7000,78.5997,1415736,0.0000
2012-07-06,106.2000,106.4000,102.9500,103.4500,82.3823,1708000,0.0000
2012-06-29,95.0000,105.9000,93.0000,104.7000,83.3778,2923430,0.0000
2012-06-22,94.6500,95.2000,90.2000,94.4000,75.1754,1760175,0.0000
2012-06-15,96.0000,98.5000,91.0500,93.5500,74.4985,1719412,0.0000
